area,baths,beds,latitude,link,longitude,others,postdate,postid,price,title
700,1Ba,1BR,41.968731,https://chicago.craigslist.org/chc/apa/d/chicago-luxurious-pet-friendly-jr-1/6824401033.html,-87.693957,"cats are OK - purrr,dogs are OK - wooof,apartment,w/d in unit,street parking",Feb 26,6824401033,$1395,★ Luxurious Pet Friendly Jr. 1 bedroom Steps to Brown Line
,1Ba,1BR,41.943432,https://chicago.craigslist.org/chc/apa/d/chicago-must-see-renovated-1-bedroom/6822788948.html,-87.645054,,Feb 26,6822788948,$1775,Must See Renovated 1 Bedroom Apartment in Lakeview!
,,1000,41.968664,https://chicago.craigslist.org/chc/apa/d/chicago-pet-friendly-heat-included-cta/6824285039.html,-87.695116,,Feb 26,6824285039,$1300,☆ PET FRIENDLY- HEAT INCLUDED- CTA BROWN LINE
,,,41.952932,https://chicago.craigslist.org/chc/apa/d/chicago-charming-lakeview-studio-apt/6816769902.html,-87.652255,,Feb 26,6816769902,$950,Charming Lakeview Studio Apt w Heat  Electric Incld. Steps to Red Line.
600,1Ba,1BR,41.971900,https://chicago.craigslist.org/chc/apa/d/chicago-move-in-special-right-here/6828568642.html,-87.662400,"apartment,street parking",Feb 26,6828568642,$1450,MOVE IN SPECIAL RIGHT HERE!  Build your Credit!  Close to RED L
1200,1Ba,2BR,41.965240,https://chicago.craigslist.org/chc/apa/d/chicago-attn-ohare-commuters-attractive/6824233943.html,-87.738404,"available feb 28,cats are OK - purrr,apartment,laundry in bldg,street parking",Feb 26,6824233943,$1450,ATTN O'Hare Commuters: Attractive 2bd/1ba Steps to Blue Line
635,1Ba,1BR,41.889132,https://chicago.craigslist.org/chc/apa/d/chicago-fulton-river-district/6828581686.html,-87.640153,"available feb 26,cats are OK - purrr,dogs are OK - wooof,apartment,w/d in unit,no smoking,attached garage,wheelchair accessible",Feb 26,6828581686,$1840,Fulton River District Convertible - Available NOW!  001
,,2500,41.903612,https://chicago.craigslist.org/chc/apa/d/chicago-must-see-penthouse-in-wicker/6820343693.html,-87.666109,,Feb 26,6820343693,$3200,Must See Penthouse in WICKER PARK - 4Beds/3Bath - Pets & Parking!
,1Ba,2BR,41.690329,https://chicago.craigslist.org/chc/apa/d/worth-2-two-bedroom-apartment-for-rent/6828581800.html,-87.788677,,Feb 26,6828581800,$1100,2 TWO BEDROOM APARTMENT FOR RENT
,,,41.940232,https://chicago.craigslist.org/chc/apa/d/chicago-updated-studio-apt-in-lakeview/6816778914.html,-87.643454,,Feb 26,6816778914,$1120,Updated Studio Apt. in Lakeview w/ Heat  Cooking Gas Incl. Near Lake Shore!
700,1Ba,1BR,41.968731,https://chicago.craigslist.org/chc/apa/d/chicago-brand-new-lux-finishes-steps-to/6820359060.html,-87.693957,"cats are OK - purrr,dogs are OK - wooof,apartment,w/d in unit,street parking",Feb 26,6820359060,$1400,BRAND NEW☆ LUX FINISHES ☆STEPS TO BROWN LINE
,1Ba,2BR,41.957932,https://chicago.craigslist.org/chc/apa/d/chicago-rehabbed-north-center-2bd-free/6828581947.html,-87.677556,,Feb 26,6828581947,$1495,Rehabbed NORTH CENTER 2BD! Free heat and New Kitchen (avail now)
,,700,41.968731,https://chicago.craigslist.org/chc/apa/d/chicago-super-attractive-brand-new/6820361770.html,-87.693957,,Feb 26,6820361770,$1400,Super Attractive Brand New Renovated Lincoln Square one bedroom
290,1Ba,0BR,41.990431,https://chicago.craigslist.org/chc/apa/d/chicago-available-now-fitness-room/6828581997.html,-87.657156,"cats are OK - purrr,dogs are OK - wooof,apartment,laundry in bldg,street parking",Feb 26,6828581997,$950,"AVAILABLE NOW!  Fitness Room, Elevator, Pet Friendly Highrise!"
,,,41.965231,https://chicago.craigslist.org/chc/apa/d/chicago-charming-ravenswood-studio-apt/6816782200.html,-87.679256,,Feb 26,6816782200,$920,Charming Ravenswood Studio apt w/ No Sec Deposit. By the Brown Line.
,,1200,41.964231,https://chicago.craigslist.org/chc/apa/d/chicago-spacious-2-bedroom-in-classic-2/6824059367.html,-87.738358,,Feb 26,6824059367,$1450,"Spacious 2 bedroom in Classic 2 -Flat, Access to expressway & CTA"
1000,1Ba,2BR,41.968531,https://chicago.craigslist.org/chc/apa/d/chicago-picturesque-2-bedroom-1-bath-in/6823892404.html,-87.707357,"cats are OK - purrr,apartment,w/d in unit,street parking",Feb 26,6823892404,$1500,"Picturesque 2 Bedroom, 1 Bath in Albany Park, Available: Now"
,0Ba,1BR,41.942932,https://chicago.craigslist.org/chc/apa/d/chicago-charming-1bd-apt-in-lakeview/6816796584.html,-87.644754,,Feb 26,6816796584,$1300,Charming 1BD Apt in Lakeview w/ Dishwasher. Walk to Brown/Red/Purple line!
1000,2Ba,2BR,41.953476,https://chicago.craigslist.org/chc/apa/d/chicago-attn-ohare-commuters-attractive/6824069087.html,-87.733877,"cats are OK - purrr,dogs are OK - wooof,apartment,laundry in bldg,street parking",Feb 26,6824069087,$1650,ATTN O'Hare Commuters: Attractive 2bd/2ba Steps to Blue Line
,0Ba,1BR,41.956332,https://chicago.craigslist.org/chc/apa/d/chicago-renovated-lakeview-1bd-apt-pets/6816802008.html,-87.669255,,Feb 26,6816802008,$1420,Renovated Lakeview 1BD apt w/ Pets Welcome. Walk to Brown line!
,1Ba,2BR,41.931975,https://chicago.craigslist.org/chc/apa/d/chicago-pet-friendly-2-bed-on-western/6828582404.html,-87.724436,,Feb 26,6828582404,$1345,"Pet-friendly 2 bed on western end of Logan Sq! Storage, dishwasher"
900,1Ba,1BR,41.968731,https://chicago.craigslist.org/chc/apa/d/chicago-must-see-pet-friendly-1-bed-in/6806115972.html,-87.695257,"cats are OK - purrr,dogs are OK - wooof,apartment,laundry in bldg,street parking",Feb 26,6806115972,$1300,Must See Pet Friendly 1 Bed in Lincoln Square Heat Included
550,1Ba,1BR,41.743052,https://chicago.craigslist.org/chc/apa/d/chicago-come-one-and-all-1bd-eat-in/6828582514.html,-87.602598,"available feb 26,cats are OK - purrr,dogs are OK - wooof,apartment,off-street parking",Feb 26,6828582514,$680,📣COME ONE AND ALL📣 1BD w/ EAT-IN KITCHEN & HIGH-END FINISHES $68
1000,1Ba,1BR,41.968731,https://chicago.craigslist.org/chc/apa/d/chicago-must-see-1-bed-with-den-in/6819556986.html,-87.695257,"available feb 28,cats are OK - purrr,dogs are OK - wooof,apartment,laundry in bldg,street parking",Feb 26,6819556986,$1300,MUST SEE 1 Bed with Den in Lincoln Square - Pets OK - Heat Inc!!
,0Ba,1BR,41.948932,https://chicago.craigslist.org/chc/apa/d/chicago-charming-one-bed-apt-in/6816804983.html,-87.666655,,Feb 26,6816804983,$1375,Charming One Bed apt in Lakeview w/ Dishwsher  Fireplace. Near Brown line!
900,1Ba,1BR,41.970831,https://chicago.craigslist.org/chc/apa/d/chicago-must-see-3rd-floor-lincoln/6821169285.html,-87.695257,"available mar 1,cats are OK - purrr,dogs are OK - wooof,apartment,laundry in bldg,street parking",Feb 26,6821169285,$1300,"Must See 3rd Floor Lincoln Square Pet Friendly 1bed, Steps to CTA"
,0Ba,2BR,41.970631,https://chicago.craigslist.org/chc/apa/d/chicago-renovated-2bd-apt-in-ravenswood/6817256698.html,-87.681856,,Feb 26,6817256698,$1620,Renovated 2BD Apt in Ravenswood near Brown Line! No Sec Dep
,2Ba,0BR,41.998086,https://chicago.craigslist.org/chc/apa/d/chicago-edison-park-elvtr-laundry-in/6820793212.html,-87.808476,,Feb 26,6820793212,$1800,"Edison Park,  Elvtr, Laundry in Unit, Indr Pking, Gas/Heat Inc"
1600,2Ba,3BR,41.905232,https://chicago.craigslist.org/chc/apa/d/chicago-must-see-3-bed-2-bath-wicker/6821187220.html,-87.665154,"available mar 1,cats are OK - purrr,dogs are OK - wooof,apartment,laundry in bldg,off-street parking",Feb 26,6821187220,$2700,Must See 3 Bed 2 Bath Wicker Park Duplex Steps to CTA Blue Line
800,1Ba,1BR,41.970300,https://chicago.craigslist.org/chc/apa/d/chicago-first-rate-1-bedroom-1-bath-in/6823874251.html,-87.704200,"cats are OK - purrr,apartment,laundry in bldg,street parking",Feb 26,6823874251,$1350,"First-Rate 1 Bedroom, 1 Bath in Albany Park, Available: Now"
,0Ba,3BR,41.953032,https://chicago.craigslist.org/chc/apa/d/chicago-spacious-lakeview-3bd2b-apt/6817259411.html,-87.648155,,Feb 26,6817259411,$2100,Spacious Lakeview 3BD2B apt w/ Heat Incld. Steps to the Red Line!
1000,1Ba,1BR,41.970831,https://chicago.craigslist.org/chc/apa/d/chicago-great-lincoln-square-1-bed-den/6819606870.html,-87.695257,"dogs are OK - wooof,apartment,laundry in bldg,street parking",Feb 26,6819606870,$1300,☆ GREAT Lincoln Square 1 BED w/ DEN - Heat Included! Pets OK!
850,2Ba,2BR,41.953476,https://chicago.craigslist.org/chc/apa/d/chicago-must-see-2bed-2bath-in-old/6821192640.html,-87.733877,"cats are OK - purrr,dogs are OK - wooof,apartment,laundry on site,street parking",Feb 26,6821192640,$1650,Must See 2Bed/2Bath in Old Irving Elevator Building Steps to CTA Blue
,,,41.985831,https://chicago.craigslist.org/chc/apa/d/chicago-great-studio-apt-heat-incld-by/6817260673.html,-87.656956,,Feb 26,6817260673,$950,Great Studio Apt w Heat Incld. By the Red Line.
800,1Ba,2BR,41.970300,https://chicago.craigslist.org/chc/apa/d/chicago-charming-2-bedroom-1-bath-in/6823884493.html,-87.704200,"cats are OK - purrr,apartment,laundry in bldg,street parking",Feb 26,6823884493,$1450,"Charming 2 Bedroom, 1 Bath in Albany Park, Available: Now"
,,,41.934532,https://chicago.craigslist.org/chc/apa/d/chicago-sunny-lakeview-studio-apt/6817265665.html,-87.651654,,Feb 26,6817265665,$1375,Sunny Lakeview Studio apt w/ Laundry In Unit! Walk to Brown Line!
,1Ba,2BR,41.858311,https://chicago.craigslist.org/chc/apa/d/chicago-pilsen-2-bed-1bath/6816651874.html,-87.657831,,Feb 26,6816651874,$1400,Pilsen - 2 bed/1bath
500,1Ba,0BR,41.932932,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-studio-on-15th-floor/6823121982.html,-87.641454,"available apr 1,apartment,laundry in bldg,attached garage",Feb 26,6823121982,$1220,Beautiful Studio on 15th floor -  beautiful wood floors! call now
1000,2Ba,2BR,41.998820,https://chicago.craigslist.org/chc/apa/d/chicago-edison-park-indoor-parking-gas/6820786338.html,-87.808517,"available mar 1,apartment,w/d in unit,attached garage",Feb 26,6820786338,$1875,"Edison Park, Indoor Parking, Gas/Heat Included, Balcony"
850,2Ba,2BR,41.953476,https://chicago.craigslist.org/chc/apa/d/chicago-attn-ohare-commuters-attractive/6821196256.html,-87.733877,"cats are OK - purrr,dogs are OK - wooof,apartment,laundry in bldg,street parking",Feb 26,6821196256,$1650,ATTN O'Hare Commuters: Attractive 2bd/2ba Steps to Blue Line
,1Ba,3BR,41.939932,https://chicago.craigslist.org/chc/apa/d/chicago-prime-lakeview-english-3bed-1ba/6823118681.html,-87.655454,,Feb 26,6823118681,$1900,Prime Lakeview English 3bed/1ba Garden available Now!
,1Ba,0BR,41.929274,https://chicago.craigslist.org/chc/apa/d/chicago-must-see-lincoln-park-studio/6822995501.html,-87.644672,,Feb 26,6822995501,$1120,Must See Lincoln Park Studio Apartment! Great Location!
,,,41.954629,https://chicago.craigslist.org/chc/apa/d/chicago-renovated-studio-apt-in-buena/6817268345.html,-87.656369,,Feb 26,6817268345,$895,Renovated Studio apt in Buena Park w/ Cooking Gas Included. Near Red line!
,1Ba,1BR,41.884529,https://chicago.craigslist.org/chc/apa/d/chicago-amazing-1-bedroom-1-bath-on/6828583474.html,-87.624485,,Feb 26,6828583474,$1795,"Amazing 1 Bedroom/1 Bath on Michigan Ave! Gym, Sundeck, Pool, Doorman"
1000,2Ba,2BR,41.992831,https://chicago.craigslist.org/chc/apa/d/chicago-stunning-edgewater-pet-friendly/6821202940.html,-87.670356,"cats are OK - purrr,dogs are OK - wooof,apartment,laundry in bldg,attached garage",Feb 26,6821202940,$1625,Stunning Edgewater Pet Friendly 2bd/2ba - Elevator Building
800,1Ba,1BR,41.970300,https://chicago.craigslist.org/chc/apa/d/chicago-bright-1-bedroom-1-bath-in/6823876685.html,-87.704200,"cats are OK - purrr,apartment,laundry in bldg,street parking",Feb 26,6823876685,$1350,"Bright 1 Bedroom, 1 Bath in Albany Park, Available: Now"
497,1Ba,0BR,41.870957,https://chicago.craigslist.org/chc/apa/d/chicago-private-balconies-conference/6824652401.html,-87.630563,"cats are OK - purrr,apartment",Feb 26,6824652401,$1517,"Private balconies, Conference room with Wi-Fi, Bike storage"
1200,1Ba,2BR,41.964231,https://chicago.craigslist.org/chc/apa/d/chicago-must-see-2-bedroom-in-mayfair-2/6821215087.html,-87.738358,"cats are OK - purrr,apartment,laundry in bldg,street parking",Feb 26,6821215087,$1450,Must See 2 bedroom in Mayfair 2 Flat - Commuter Friendly
,0Ba,2BR,41.970331,https://chicago.craigslist.org/chc/apa/d/chicago-updated-2bd-apt-in-albany-park/6817278611.html,-87.708657,,Feb 26,6817278611,$1300,Updated 2BD Apt in Albany Park w/ No Security Deposit. Near Brown Line!
900,1Ba,1BR,41.961949,https://chicago.craigslist.org/chc/apa/d/chicago-newly-rehabbed-1-beds-look/6805399589.html,-87.650321,"cats are OK - purrr,dogs are OK - wooof,apartment,laundry on site,off-street parking",Feb 26,6805399589,$1495,NEWLY REHABBED 1 BEDS ☆ LOOK & LEASE INCENTIVE
,1Ba,2BR,41.939832,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-2-bed-2-bath-in-the/6823127749.html,-87.656654,,Feb 26,6823127749,$2900,Beautiful 2 bed/2 bath in the heart of Lakeview! MUST SEE! CALL NOW!
,1Ba,0BR,41.952075,https://chicago.craigslist.org/chc/apa/d/march-1-renovated-studio-broadway/6828583795.html,-87.649755,,Feb 26,6828583795,$995,"March 1 Renovated Studio Broadway/Sheridan, Dishwasher, Internet, DTV!"
,3Ba,3BR,42.010331,https://chicago.craigslist.org/chc/apa/d/chicago-rogers-park-newer-construction/6828583780.html,-87.670457,,Feb 26,6828583780,$2250,Rogers Park NEWER CONSTRUCTION 3Bed Duplex Condo w/DECK
,0Ba,1BR,42.008600,https://chicago.craigslist.org/chc/apa/d/chicago-great-1bd-apt-in-rogers-park/6817280145.html,-87.694700,,Feb 26,6817280145,$1050,Great 1BD apt in Rogers Park w/ Heat Included. Near park!
,1Ba,1BR,41.877031,https://chicago.craigslist.org/chc/apa/d/chicago-great-1-bed-in-hip-south-loop/6823125005.html,-87.624284,,Feb 26,6823125005,$1850,Great 1 Bed in HIP South Loop ~ Amenities Galore ~
,1Ba,1BR,41.997200,https://chicago.craigslist.org/chc/apa/d/chicago-very-nice-1br-and-1bth-apt-in/6828561896.html,-87.716600,,Feb 26,6828561896,$650,Very nice 1BR and 1BTH apt in a well kept building.
,1Ba,2BR,41.954232,https://chicago.craigslist.org/chc/apa/d/chicago-gorgeous-2-bed-2-bath-condo/6823123173.html,-87.678956,,Feb 26,6823123173,$1700,GORGEOUS 2 BED 2 BATH CONDO AVAILABLE FOR SHORT (3 MO) RENTAL
1145,1Ba,3BR,42.012795,https://chicago.craigslist.org/chc/apa/d/chicago-updated-3-bedroom-by-the-lake/6817827523.html,-87.664770,"cats are OK - purrr,dogs are OK - wooof,apartment,laundry in bldg",Feb 26,6817827523,$1605,Updated 3 bedroom by the lake!
,1Ba,2BR,41.969131,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-2-bed-available-april/6823129435.html,-87.669756,,Feb 26,6823129435,$1950,Beautiful 2 Bed - Available April 1st!
900,1Ba,2BR,41.961131,https://chicago.craigslist.org/chc/apa/d/chicago-bright-2-bedroom-1-bath-in/6823879343.html,-87.709457,"cats are OK - purrr,dogs are OK - wooof,apartment,w/d in unit,street parking",Feb 26,6823879343,$1400,"Bright 2 Bedroom, 1 Bath in Albany Park, Available: Now"
,1Ba,3BR,41.923355,https://chicago.craigslist.org/chc/apa/d/chicago-lovely-3-bed-located-in-logan/6823130995.html,-87.702343,,Feb 26,6823130995,$2300,Lovely 3 Bed Located in Logan Square Available May 1st!
,1Ba,0BR,41.954300,https://chicago.craigslist.org/chc/apa/d/april-1-renovated-studio-wrigleyville/6828584112.html,-87.657500,,Feb 26,6828584112,$995,"April 1 Renovated Studio Wrigleyville, Internet, DTV, Dishwasher, RedL"
,1Ba,1BR,41.929219,https://chicago.craigslist.org/chc/apa/d/chicago-cozy-jr-1-bedroom-apartment/6823135073.html,-87.644856,,Feb 26,6823135073,$1445,Cozy JR 1 Bedroom Apartment Available in Heart of Lincoln Park!
,1Ba,1BR,41.929246,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-street-facing-large-1/6823138454.html,-87.644697,,Feb 26,6823138454,$1595,Beautiful street facing large 1 bed apartment in amazing Location!
,1Ba,0BR,41.939900,https://chicago.craigslist.org/chc/apa/d/chicago-spacious-studio-apartment-short/6817552965.html,-87.652800,,Feb 26,6817552965,$1209,Spacious Studio Apartment A short Walk from Belmont Harbor
,1Ba,0BR,41.937832,https://chicago.craigslist.org/chc/apa/d/chicago-close-to-lake-michigan-and-lots/6817552953.html,-87.644654,,Feb 26,6817552953,$1120,Close to Lake Michigan and Lots of Outdoor Recreation
,1Ba,0BR,41.932932,https://chicago.craigslist.org/chc/apa/d/chicago-featuring-private-balcony-with/6822167450.html,-87.645154,,Feb 26,6822167450,$1365,Featuring Private Balcony with Spectacular City View
,1Ba,0BR,41.940332,https://chicago.craigslist.org/chc/apa/d/chicago-lakeview-studio-best-location/6814570357.html,-87.639854,,Feb 26,6814570357,$1240,Lakeview Studio ~ Best Location ~ Natural Light ~ City Views ~ L@@K
,1Ba,2BR,41.939632,https://chicago.craigslist.org/chc/apa/d/chicago-rare-lakeview-two-bedroom-great/6805095815.html,-87.676055,,Feb 26,6805095815,$2250,Rare Lakeview Two Bedroom ~ Great Views ~ Parkfront ~ L@@K
,1Ba,1BR,41.926932,https://chicago.craigslist.org/chc/apa/d/chicago-renovated-1bd-apt-in-lincoln/6821184787.html,-87.641454,,Feb 26,6821184787,$1650,Renovated 1BD apt in Lincoln Park w/ In-Unit Laundry. Near Red Line!
,1Ba,2BR,41.942731,https://chicago.craigslist.org/chc/apa/d/chicago-spacious-2-bed-garden-unit-with/6823384463.html,-87.704156,,Feb 26,6823384463,$1095,"Spacious 2 bed garden unit with free heat, pets okay!"
,1Ba,2BR,41.942731,https://chicago.craigslist.org/chc/apa/d/chicago-pet-friendly-2-bed-with-heat/6822977070.html,-87.704156,,Feb 26,6822977070,$1295,"Pet-friendly 2 bed with heat included! Hardwood, dishwasher, etc!"
,1Ba,1BR,42.039430,https://chicago.craigslist.org/chc/apa/d/evanston-large-evanston-1bd-apt-hwf/6821186501.html,-87.685458,,Feb 26,6821186501,$1240,Large Evanston 1BD apt w HWF near Purple line.
,1Ba,0BR,41.950598,https://chicago.craigslist.org/chc/apa/d/chicago-spacious-vintage-studio-in/6825039172.html,-87.647275,,Feb 26,6825039172,$875,Spacious Vintage Studio in Lakeview! Heat Included
,1Ba,1BR,41.892300,https://chicago.craigslist.org/chc/apa/d/chicago-fantastic-one-bed-condo-with-in/6823146426.html,-87.637300,,Feb 26,6823146426,$1800,Fantastic One Bed Condo with In-Unit Laundry!
,1Ba,0BR,41.954300,https://chicago.craigslist.org/chc/apa/d/chicago-heat-water-gas-included/6825044756.html,-87.657500,,Feb 26,6825044756,$825,"Heat, water & gas included. Elevator building. No deposit."
400,1Ba,0BR,41.939632,https://chicago.craigslist.org/chc/apa/d/chicago-refurbished-studio-1-bath-in/6828577649.html,-87.676055,"cats are OK - purrr,dogs are OK - wooof,apartment,laundry in bldg,street parking",Feb 26,6828577649,$895,"Refurbished Studio, 1 Bath in Lakeview, Available: Now"
,1Ba,0BR,41.868123,https://chicago.craigslist.org/chc/apa/d/oak-park-2-blocks-from-the-blue-line/6826622414.html,-87.774104,,Feb 26,6826622414,$725,2 Blocks from the Blue line!! Heat Included!!
,1Ba,1BR,41.885800,https://chicago.craigslist.org/chc/apa/d/chicago-great-1-bed-1-bath-condo/6823150241.html,-87.618100,,Feb 26,6823150241,$1600,"Great 1 bed, 1 bath condo available NOW! Stunning VIEWS!"
,1Ba,3BR,41.894732,https://chicago.craigslist.org/chc/apa/d/chicago-spacious-3bd2b-apt-in-ukranian/6821187762.html,-87.679454,,Feb 26,6821187762,$1950,Spacious 3BD2B apt in Ukranian Village w/ Central air. No Security Dep!
,1Ba,1BR,42.014464,https://chicago.craigslist.org/chc/apa/d/chicago-7324-ridge-blvd-1br-1bath-heat/6826598582.html,-87.684090,,Feb 26,6826598582,$1050,7324 N Ridge Blvd 1BR 1BATH Heat and Hot water included
,1Ba,3BR,41.909332,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-3-bed-3-bath-duplex/6823141885.html,-87.677554,,Feb 26,6823141885,$3600,Beautiful 3 bed 3 bath duplex down in an unbeatable Wicker Park locati
950,1Ba,2BR,41.968531,https://chicago.craigslist.org/chc/apa/d/chicago-first-rate-2-bedroom-1-bath-in/6823871248.html,-87.708657,"cats are OK - purrr,apartment,laundry in bldg,street parking",Feb 26,6823871248,$1300,"First-Rate 2 Bedroom, 1 Bath in Albany Park, Available: Now"
